edge_id,src_id,dst_id,edge_type,valid_from,valid_to,observed_at,public_at,source_class,source_reference,adjudication_status,confidence,research_use_only
GE:CASE:HEJFE-EBC49B9A024181AD,CASE:SEC-DUBOVOY-2015,EV:HEJFE-EBC49B9A024181AD,case_contains_event,,,2015-03-03T18:31:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-EBC49B9A024181AD,EV:HEJFE-EBC49B9A024181AD,ISS:GVKEY:18689,event_concerns_issuer,,,2015-03-03T18:31:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-EBC49B9A024181AD,EV:HEJFE-EBC49B9A024181AD,SEC:PERMNO:14231,event_observed_in_security,,,2015-03-03T18:31:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-1950A4340036BB95,CASE:SEC-DUBOVOY-2015,EV:HEJFE-1950A4340036BB95,case_contains_event,,,2011-08-18T19:43:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-1950A4340036BB95,EV:HEJFE-1950A4340036BB95,ISS:GVKEY:11584,event_concerns_issuer,,,2011-08-18T19:43:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-1950A4340036BB95,EV:HEJFE-1950A4340036BB95,SEC:PERMNO:15456,event_observed_in_security,,,2011-08-18T19:43:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-B704E62641681A73,CASE:SEC-DUBOVOY-2015,EV:HEJFE-B704E62641681A73,case_contains_event,,,2011-07-27T19:59:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-B704E62641681A73,EV:HEJFE-B704E62641681A73,ISS:GVKEY:5234,event_concerns_issuer,,,2011-07-27T19:59:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-B704E62641681A73,EV:HEJFE-B704E62641681A73,SEC:PERMNO:16432,event_observed_in_security,,,2011-07-27T19:59:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-95933AA0B84D2F60,CASE:SEC-DUBOVOY-2015,EV:HEJFE-95933AA0B84D2F60,case_contains_event,,,2012-01-25T19:35:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-95933AA0B84D2F60,EV:HEJFE-95933AA0B84D2F60,ISS:GVKEY:2817,event_concerns_issuer,,,2012-01-25T19:35:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-95933AA0B84D2F60,EV:HEJFE-95933AA0B84D2F60,SEC:PERMNO:18542,event_observed_in_security,,,2012-01-25T19:35:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-A9D220DE2F7E7FC3,CASE:SEC-DUBOVOY-2015,EV:HEJFE-A9D220DE2F7E7FC3,case_contains_event,,,2015-02-19T20:40:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-A9D220DE2F7E7FC3,EV:HEJFE-A9D220DE2F7E7FC3,ISS:GVKEY:3835,event_concerns_issuer,,,2015-02-19T20:40:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-A9D220DE2F7E7FC3,EV:HEJFE-A9D220DE2F7E7FC3,SEC:PERMNO:19350,event_observed_in_security,,,2015-02-19T20:40:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-45E6DA32B37F83D4,CASE:SEC-DUBOVOY-2015,EV:HEJFE-45E6DA32B37F83D4,case_contains_event,,,2012-01-24T20:19:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-45E6DA32B37F83D4,EV:HEJFE-45E6DA32B37F83D4,ISS:GVKEY:2285,event_concerns_issuer,,,2012-01-24T20:19:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-45E6DA32B37F83D4,EV:HEJFE-45E6DA32B37F83D4,SEC:PERMNO:19561,event_observed_in_security,,,2012-01-24T20:19:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-E1B57B6A71B06A7F,CASE:SEC-DUBOVOY-2015,EV:HEJFE-E1B57B6A71B06A7F,case_contains_event,,,2015-04-27T19:39:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-E1B57B6A71B06A7F,EV:HEJFE-E1B57B6A71B06A7F,ISS:GVKEY:3580,event_concerns_issuer,,,2015-04-27T19:39:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-E1B57B6A71B06A7F,EV:HEJFE-E1B57B6A71B06A7F,SEC:PERMNO:20204,event_observed_in_security,,,2015-04-27T19:39:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-B9C8B3D0EF3DCB5E,CASE:SEC-DUBOVOY-2015,EV:HEJFE-B9C8B3D0EF3DCB5E,case_contains_event,,,2015-04-29T18:54:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-B9C8B3D0EF3DCB5E,EV:HEJFE-B9C8B3D0EF3DCB5E,ISS:GVKEY:2596,event_concerns_issuer,,,2015-04-29T18:54:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-B9C8B3D0EF3DCB5E,EV:HEJFE-B9C8B3D0EF3DCB5E,SEC:PERMNO:20512,event_observed_in_security,,,2015-04-29T18:54:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-ED8CFC03F1053B9A,CASE:SEC-DUBOVOY-2015,EV:HEJFE-ED8CFC03F1053B9A,case_contains_event,,,2013-04-25T19:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-ED8CFC03F1053B9A,EV:HEJFE-ED8CFC03F1053B9A,ISS:GVKEY:2615,event_concerns_issuer,,,2013-04-25T19:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-ED8CFC03F1053B9A,EV:HEJFE-ED8CFC03F1053B9A,SEC:PERMNO:20670,event_observed_in_security,,,2013-04-25T19:48:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-B5A8A297D14CD19D,CASE:SEC-DUBOVOY-2015,EV:HEJFE-B5A8A297D14CD19D,case_contains_event,,,2015-04-27T19:34:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-B5A8A297D14CD19D,EV:HEJFE-B5A8A297D14CD19D,ISS:GVKEY:10519,event_concerns_issuer,,,2015-04-27T19:34:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-B5A8A297D14CD19D,EV:HEJFE-B5A8A297D14CD19D,SEC:PERMNO:23579,event_observed_in_security,,,2015-04-27T19:34:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-6101FFEDBA6EE41B,CASE:SEC-DUBOVOY-2015,EV:HEJFE-6101FFEDBA6EE41B,case_contains_event,,,2015-02-02T19:47:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-6101FFEDBA6EE41B,EV:HEJFE-6101FFEDBA6EE41B,ISS:GVKEY:6867,event_concerns_issuer,,,2015-02-02T19:47:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-6101FFEDBA6EE41B,EV:HEJFE-6101FFEDBA6EE41B,SEC:PERMNO:23835,event_observed_in_security,,,2015-02-02T19:47:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-977FEBE8CA3CFCB6,CASE:SEC-DUBOVOY-2015,EV:HEJFE-977FEBE8CA3CFCB6,case_contains_event,,,2015-05-04T19:57:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-977FEBE8CA3CFCB6,EV:HEJFE-977FEBE8CA3CFCB6,ISS:GVKEY:6867,event_concerns_issuer,,,2015-05-04T19:57:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-977FEBE8CA3CFCB6,EV:HEJFE-977FEBE8CA3CFCB6,SEC:PERMNO:23835,event_observed_in_security,,,2015-05-04T19:57:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-4291CBF555CED6A9,CASE:SEC-DUBOVOY-2015,EV:HEJFE-4291CBF555CED6A9,case_contains_event,,,2015-04-29T18:47:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-4291CBF555CED6A9,EV:HEJFE-4291CBF555CED6A9,ISS:GVKEY:8606,event_concerns_issuer,,,2015-04-29T18:47:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-4291CBF555CED6A9,EV:HEJFE-4291CBF555CED6A9,SEC:PERMNO:24459,event_observed_in_security,,,2015-04-29T18:47:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-76B03970FA6BDB42,CASE:SEC-DUBOVOY-2015,EV:HEJFE-76B03970FA6BDB42,case_contains_event,,,2013-02-19T20:46:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-76B03970FA6BDB42,EV:HEJFE-76B03970FA6BDB42,ISS:GVKEY:11304,event_concerns_issuer,,,2013-02-19T20:46:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-76B03970FA6BDB42,EV:HEJFE-76B03970FA6BDB42,SEC:PERMNO:24969,event_observed_in_security,,,2013-02-19T20:46:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-376286473ECFECB4,CASE:SEC-DUBOVOY-2015,EV:HEJFE-376286473ECFECB4,case_contains_event,,,2011-07-20T19:46:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-376286473ECFECB4,EV:HEJFE-376286473ECFECB4,ISS:GVKEY:3310,event_concerns_issuer,,,2011-07-20T19:46:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-376286473ECFECB4,EV:HEJFE-376286473ECFECB4,SEC:PERMNO:25778,event_observed_in_security,,,2011-07-20T19:46:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-2D81C70F59E076BA,CASE:SEC-DUBOVOY-2015,EV:HEJFE-2D81C70F59E076BA,case_contains_event,,,2012-01-24T18:32:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-2D81C70F59E076BA,EV:HEJFE-2D81C70F59E076BA,ISS:GVKEY:3310,event_concerns_issuer,,,2012-01-24T18:32:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-2D81C70F59E076BA,EV:HEJFE-2D81C70F59E076BA,SEC:PERMNO:25778,event_observed_in_security,,,2012-01-24T18:32:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-E8C5063581BE7EB7,CASE:SEC-DUBOVOY-2015,EV:HEJFE-E8C5063581BE7EB7,case_contains_event,,,2015-01-28T20:59:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-E8C5063581BE7EB7,EV:HEJFE-E8C5063581BE7EB7,ISS:GVKEY:4839,event_concerns_issuer,,,2015-01-28T20:59:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-E8C5063581BE7EB7,EV:HEJFE-E8C5063581BE7EB7,SEC:PERMNO:25785,event_observed_in_security,,,2015-01-28T20:59:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-7C93D3838E60926C,CASE:SEC-DUBOVOY-2015,EV:HEJFE-7C93D3838E60926C,case_contains_event,,,2014-12-10T20:41:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-7C93D3838E60926C,EV:HEJFE-7C93D3838E60926C,ISS:GVKEY:3358,event_concerns_issuer,,,2014-12-10T20:41:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-7C93D3838E60926C,EV:HEJFE-7C93D3838E60926C,SEC:PERMNO:26201,event_observed_in_security,,,2014-12-10T20:41:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:CASE:HEJFE-99F3FC8CE022DEA1,CASE:SEC-DUBOVOY-2015,EV:HEJFE-99F3FC8CE022DEA1,case_contains_event,,,2012-01-25T17:46:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:ISSUER:HEJFE-99F3FC8CE022DEA1,EV:HEJFE-99F3FC8CE022DEA1,ISS:GVKEY:11115,event_concerns_issuer,,,2012-01-25T17:46:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
GE:SECURITY:HEJFE-99F3FC8CE022DEA1,EV:HEJFE-99F3FC8CE022DEA1,SEC:PERMNO:27043,event_observed_in_security,,,2012-01-25T17:46:00Z,2015-08-11T23:59:59Z,adjudicated_public,SEC Press Release 2015-163 / Litigation Release 23319; https://www.sec.gov/newsroom/press-releases/2015-163; vgreg/hacked_earnings_jfe Data/TimeOfFirstTrade.csv; https://github.com/vgreg/hacked_earnings_jfe,charged,0.95,1
